date,time,open,high,low,close,volume,total,code
2016/01/04,09:35,426.0,426.37,425.13,426.22,30680.0,25003000.0,000003
2016/01/04,09:40,426.33,426.98,425.67,425.99,33002.0,27221900.0,000003
2016/01/04,09:45,425.92,425.98,423.03,423.1,46714.0,40101004.0,000003
2016/01/04,09:50,422.92,423.02,418.09,418.09,71897.0,62377904.0,000003
2016/01/04,09:55,417.91,417.91,415.39,416.1,92158.0,82174496.0,000003
2016/01/04,10:00,416.0,417.02,415.86,416.47,73507.0,59532608.0,000003
2016/01/04,10:05,416.48,416.75,413.57,413.57,81050.0,65063584.0,000003
2016/01/04,10:10,413.48,413.51,404.29,404.57,167649.0,136144512.0,000003
2016/01/04,10:15,404.32,404.35,401.99,401.99,125154.0,100827392.0,000003
2016/01/04,10:20,402.15,406.99,402.04,406.97,83711.0,68055872.0,000003
2016/01/04,10:25,407.16,409.06,407.16,407.23,60396.0,48632512.0,000003
2016/01/04,10:30,407.44,408.87,407.09,408.75,38502.0,31591744.0,000003
2016/01/04,10:35,408.86,409.36,408.86,408.98,39407.0,33431680.0,000003
2016/01/04,10:40,408.97,411.92,408.97,411.63,36878.0,31213696.0,000003
2016/01/04,10:45,411.63,412.33,411.36,411.55,36840.0,29608512.0,000003
2016/01/04,10:50,411.46,411.46,410.03,410.03,33583.0,27413952.0,000003
2016/01/04,10:55,410.1,410.26,409.07,409.31,32704.0,25726016.0,000003
2016/01/04,11:00,409.29,410.57,409.25,410.57,21615.0,16206208.0,000003
2016/01/04,11:05,410.64,411.08,410.6,410.75,18676.0,15088192.0,000003
2016/01/04,11:10,410.7,410.94,409.71,409.73,19111.0,15796096.0,000003
2016/01/04,11:15,409.7,409.73,406.83,407.13,47542.0,38972928.0,000003
2016/01/04,11:20,407.11,407.91,406.81,407.88,26640.0,22237376.0,000003
2016/01/04,11:25,407.93,408.2,407.57,407.82,18568.0,15815104.0,000003
2016/01/04,11:30,407.83,408.01,406.97,407.0,25676.0,21429632.0,000003
2016/01/04,13:05,406.27,406.34,404.71,404.81,59975.0,48877568.0,000003
2016/01/04,13:10,404.74,404.76,403.74,403.81,42264.0,33928832.0,000003
2016/01/04,13:15,403.78,403.78,402.4,402.4,39865.0,32425344.0,000003
2016/01/04,13:20,402.4,402.4,402.4,402.4,0.0,0.0,000003
2016/01/04,13:25,402.4,402.4,402.4,402.4,0.0,0.0,000003
2016/01/04,13:30,402.07,402.09,401.52,401.52,43033.0,35607680.0,000003
2016/01/04,13:35,401.56,401.56,396.85,396.85,155717.0,120333824.0,000003
2016/01/04,13:40,396.85,396.85,396.85,396.85,0.0,0.0,000003
2016/01/04,13:45,396.85,396.85,396.85,396.85,0.0,0.0,000003
2016/01/04,13:50,396.85,396.85,396.85,396.85,0.0,0.0,000003
2016/01/04,13:55,396.85,396.85,396.85,396.85,0.0,0.0,000003
2016/01/04,14:00,396.85,396.85,396.85,396.85,0.0,0.0,000003
2016/01/04,14:05,396.85,396.85,396.85,396.85,0.0,0.0,000003
2016/01/04,14:10,396.85,396.85,396.85,396.85,0.0,0.0,000003
2016/01/04,14:15,396.85,396.85,396.85,396.85,0.0,0.0,000003
2016/01/04,14:20,396.85,396.85,396.85,396.85,0.0,0.0,000003
2016/01/04,14:25,396.85,396.85,396.85,396.85,0.0,0.0,000003
2016/01/04,14:30,396.85,396.85,396.85,396.85,0.0,0.0,000003
2016/01/04,14:35,396.85,396.85,396.85,396.85,0.0,0.0,000003
2016/01/04,14:40,396.85,396.85,396.85,396.85,0.0,0.0,000003
2016/01/04,14:45,396.85,396.85,396.85,396.85,0.0,0.0,000003
2016/01/04,14:50,396.85,396.85,396.85,396.85,0.0,0.0,000003
2016/01/04,14:55,396.85,396.85,396.85,396.85,0.0,0.0,000003
2016/01/04,15:00,396.85,397.33,396.85,397.33,0.0,0.0,000003
2016/01/05,09:35,389.42,401.25,389.11,401.25,185938.0,149891504.0,000003
2016/01/05,09:40,401.79,407.49,401.79,404.65,118212.0,97046288.0,000003
2016/01/05,09:45,404.48,404.48,401.8,403.56,80156.0,66018400.0,000003
2016/01/05,09:50,403.64,407.94,403.64,407.94,86756.0,75664096.0,000003
2016/01/05,09:55,408.0,409.16,406.72,406.76,84961.0,72853920.0,000003
2016/01/05,10:00,406.67,406.67,405.43,406.1,53090.0,43421696.0,000003
2016/01/05,10:05,406.06,406.19,401.93,401.93,63473.0,51451680.0,000003
